n_params,rows,cols,sqnr_db,nmse,max_abs_err,rms_weight,kurtosis,block_kurtosis,block_crest,code_entropy,code_entropy_ratio,scale_entropy,scale_span,zero_rate,top_level_rate,sat_rate,sat_block_rate,n_blocks,bits_per_value,bytes_bf16,bytes_mx,model,tensor,fmt,role,layer,dtype
10485760,4096,2560,30.32516254492308,0.0009278627620315363,0.029296875,0.022978006730967865,4.414839663480541,2.950754928588867,2.4098968505859375,6.5321396845210655,0.8165174605651332,1.1846705966055293,5,6.103515625e-06,0.011933040618896485,0.008270549774169921,0.2062347412109375,327680,8.25,20971520,10813440,Qwen3-4B,model.layers.11.self_attn.q_proj.weight,mxfp8,q_proj,11,bfloat16
2621440,1024,2560,18.67914863917995,0.013554551003374098,0.03125,0.02634650231415541,3.562444753674536,3.030457305908203,2.4347490310668944,3.839668866937924,0.959917216734481,1.1494297078831335,4,0.09202728271484376,0.0555389404296875,0.023998260498046875,0.38154296875,81920,4.25,5242880,1392640,Qwen3-4B,model.layers.11.self_attn.v_proj.weight,mxfp4,v_proj,11,bfloat16
2621440,1024,2560,30.469370582370942,0.0008975588671730139,0.01513671875,0.02634650231415541,3.562444753674536,3.030457305908203,2.4347490310668944,6.555189686703726,0.8193987108379658,1.1494297078831335,4,4.9591064453125e-06,0.011821746826171875,0.0083404541015625,0.190576171875,81920,8.25,5242880,2703360,Qwen3-4B,model.layers.11.self_attn.v_proj.weight,mxfp8,v_proj,11,bfloat16
24903680,2560,9728,18.56131020439648,0.013927365708365768,0.21875,0.023091360235443746,3.738255854192929,2.9907563862047697,2.4279505679481908,3.861437949117516,0.965359487279379,1.0003080662067432,6,0.08651050768400494,0.06540286415501645,0.027747264661287005,0.5088468852796053,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.12.mlp.down_proj.weight,mxfp4,down_proj,12,bfloat16
24903680,2560,9728,30.195363253228322,0.0009560127287185364,0.09375,0.023091360235443746,3.738255854192929,2.9907563862047697,2.4279505679481908,6.539716855542581,0.8174646069428226,1.0003080662067432,6,5.5815044202302636e-06,0.013091117457339638,0.0090595847681949,0.23535927220394737,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.12.mlp.down_proj.weight,mxfp8,down_proj,12,bfloat16
24903680,9728,2560,18.63342618127153,0.013698006938947536,0.1171875,0.025391930573600386,3.7579445508155196,2.8791779769094368,2.386363862690173,3.860318746718447,0.9650796866796117,1.0781046452229577,6,0.08539886474609375,0.0642486572265625,0.0277393943385074,0.45581825657894737,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.12.mlp.gate_proj.weight,mxfp4,gate_proj,12,bfloat16
24903680,9728,2560,30.30648216837632,0.0009318623883182902,0.0546875,0.025391930573600386,3.7579445508155196,2.8791779769094368,2.386363862690173,6.530820054931062,0.8163525068663827,1.0781046452229577,6,5.782277960526316e-06,0.013324817858244244,0.009289952328330593,0.22442305715460525,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.12.mlp.gate_proj.weight,mxfp8,gate_proj,12,bfloat16
24903680,9728,2560,18.612228156660734,0.013765030700037487,0.125,0.023546558466395733,3.5378988031125136,2.900083521792763,2.394267272949219,3.86307663880949,0.9657691597023725,0.9558716541178658,6,0.08453252691971629,0.06514920686420642,0.027432010048314144,0.4908511513157895,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.12.mlp.up_proj.weight,mxfp4,up_proj,12,bfloat16
24903680,9728,2560,30.248449029129514,0.0009443980835183066,0.0302734375,0.023546558466395733,3.5378988031125136,2.900083521792763,2.394267272949219,6.526633290980965,0.8158291613726206,0.9558716541178658,6,5.179957339638158e-06,0.01288094771535773,0.008887642308285362,0.22611790707236842,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.12.mlp.up_proj.weight,mxfp8,up_proj,12,bfloat16
2621440,1024,2560,18.632556605290766,0.013700749928069854,0.1171875,0.022962815741043526,7.29609345660143,2.8973670959472657,2.3922515869140626,3.853357807494385,0.9633394518735963,1.2434598999725526,5,0.08601455688476563,0.05936698913574219,0.024707794189453125,0.4279541015625,81920,4.25,5242880,1392640,Qwen3-4B,model.layers.12.self_attn.k_proj.weight,mxfp4,k_proj,12,bfloat16
2621440,1024,2560,30.363552843305605,0.000919696885277864,0.0546875,0.022962815741043526,7.29609345660143,2.8973670959472657,2.3922515869140626,6.527569173726915,0.8159461467158644,1.2434598999725526,5,6.103515625e-06,0.011753082275390625,0.008235931396484375,0.1986328125,81920,8.25,5242880,2703360,Qwen3-4B,model.layers.12.self_attn.k_proj.weight,mxfp8,k_proj,12,bfloat16
